track_name,artists,year,duration,tempo,track_genre,popularity
Me Beija Com Raiva,Jão,2018,3:16,150.027,funk,44
Leite Moça,MC Rick,2018,2:35,129.984,funk,42
Baby Music,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,2018,2:14,64.017,sleep,32
Baby Music For Babies,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,2018,2:10,74.039,sleep,32
Baby Songs,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,2018,2:07,77.038,sleep,32
Meeresrauschen zur Entspannung,Meeresrauschen,2018,2:08,142.823,sleep,32
Meeresrauschen lässt Ihr Baby einschlafen,Meeresrauschen,2018,2:09,117.833,sleep,32
Pirata e tesouro - Dennis DJ Remix,DENNIS;Ferrugem,2018,3:46,133.975,funk,43
ON TOP,The Girl Next Door;WMD,2018,2:11,147.658,sad,64
Ray,PassCode,2018,3:46,97.98,j-idol,42
Born To Be Yours,Kygo;Imagine Dragons,2018,3:13,114.011,edm,70
Paint Me Silver,Pond,2018,3:44,177.427,psych-rock,50
Forward!,Anaal Nathrakh,2018,3:29,150.036,black-metal,44
The Prowler,Daniel Pemberton,2018,2:45,149.927,british,45
Hurricane,Ran-D,2018,4:55,155.032,hardstyle,56
Indecisive,Sumix;Arild Aas;Sondre Bjelland,2018,3:36,109.987,deep-house,47
You Do You,Zayde Wølf,2018,2:32,120.027,blues,53
Loopable Rain Shower for Sleep,"Kundalini: Yoga, Meditation, Relaxation",2018,3:34,68.624,sleep,32
Muzika - Sefa Remix,Dr. Peacock;Sefa,2018,2:38,100.008,hardcore,62
Apelido Carinhoso,Silvanno Salles,2018,3:30,139.096,forro,43
Never Say Die,CHVRCHES,2018,4:23,111.027,synth-pop,39
Happy Now,Kygo;Sandro Cavazza,2018,3:31,117.999,edm,69
i swear i'll never leave again,keshi,2018,2:53,79.997,chill,68
Dance with Me,CORBAL;Shiloh Dynasty;itssvd,2018,1:27,114.82,chill,70
旅立ちの唄,Ayumikurikamaki,2018,3:28,173.948,j-idol,36
すきっ!,Tokimeki Sendenbu,2018,5:16,163.008,j-idol,45
Vägsjäl,Jeepstarr,2018,3:28,82.923,dancehall,32
笑一笑 ~シャオイーシャオ!~,Momoiro Clover Z,2018,4:40,135.006,j-idol,31
Everything,Diamond Eyes,2018,4:27,139.929,edm,60
Efsane,Şam,2018,2:23,112.273,turkish,45
ここにいる理由,Nogizaka46,2018,3:55,174.922,j-idol,31
wake up,Zachary Knowles,2018,4:51,115.012,chill,51
Brown Noise - Waterfall,Granular,2018,1:53,0.0,sleep,32
Netflix - Ao Vivo,Atitude 67,2018,2:52,74.998,funk,45
10 Beijos De Rua,Leo Santana,2018,3:06,122.025,funk,45
Escola Proibida - Ao Vivo,Mc Th,2018,2:42,130.063,funk,43
Casal Bonnie e Clyde,Mc Magal,2018,3:10,86.041,funk,43
Dağların Dumanı - Son Bir Kez,Serkan Kaya,2018,4:23,94.104,show-tunes,33
Radioactive,Bullet For My Valentine,2018,3:13,142.922,metal,59
Darlin’,The Beach Boys;Royal Philharmonic Orchestra,2018,2:18,127.563,psych-rock,43
NOT JUST BREATHING,The Plot In You,2018,3:54,129.918,metalcore,57
Doomsday,Architects,2018,4:08,125.038,metalcore,59
Miracle,CHVRCHES,2018,3:08,124.01,synth-pop,44
Selva Branca - Ao Vivo,Bell Marques,2018,4:19,130.022,forro,43
Please Come Back,Teqkoi;Ondi Vil;Thomas Reid;Bonjr,2018,2:01,100.0,chill,55
Your Dog Loves You (Feat. Crush),Colde;Crush,2018,4:30,93.661,chill,59
Life Is Changing,Powfu;raynadayz;kinshii,2018,3:51,160.017,sad,43
Midnight in My Mind,Papithbk,2018,1:52,114.997,sad,53
Hee Hoo (Happy Høken Rmx),Boi Foi Toch;Beatcrooks,2018,2:53,169.964,hardstyle,39
Zombie,Ran-D,2018,4:49,155.051,hardstyle,61
Alap in Shivaranjani,Shastro,2018,7:24,81.244,new-age,30
joy.,for KING & COUNTRY,2018,3:53,119.958,world-music,58
Happier - Frank Walker Remix,Marshmello;Bastille;Frank Walker,2018,3:16,104.998,progressive-house,45
Broken Heart,Escape the Fate,2018,3:07,95.02,metalcore,61
Letting You Go,Bullet For My Valentine,2018,3:43,76.185,metalcore,58
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit;Sean Paul;Anne-Marie,2018,4:10,101.946,edm,56
Diga Que Valeu - Ao Vivo,Bell Marques,2018,3:59,124.988,forro,43
Turn me on,BAND-MAID,2018,4:15,154.947,j-idol,52
I Guess You Moved On,Papithbk,2018,1:12,97.01,sad,54
Sorry I Never Apologized,Powfu;Two:22,2018,4:42,174.018,sad,50
June Blues,Eric Reprid,2018,3:07,98.014,sad,48
Philophobia,Lil Rae;SadBoyCrush,2018,3:18,155.019,sad,58
Renegade,Aaryan Shah,2018,3:42,103.118,soul,79
44 Problems,Xamã;Bagua Records,2018,4:10,84.041,brazil,45
Beauty and the Beast,Disney Peaceful Piano;Disney,2018,2:47,79.203,disney,60
Corazón de Niño,Jacob's Piano,2018,3:48,86.386,new-age,39
September,Campsite Dream,2018,3:05,110.028,deep-house,54
Are You Still With Him,Kina;Essence;Madson Project.,2018,3:13,119.957,sad,47
How You Love Me (feat. Conor Maynard & Snoop Dogg),Hardwell;Conor Maynard;Snoop Dogg,2018,3:14,104.991,progressive-house,47
High (& Dua Lipa),Whethan;Dua Lipa,2018,3:16,147.834,edm,67
Jackie Chan,Tiësto;Dzeko;Preme;Post Malone,2018,3:35,128.005,edm,72
Willow Tree,Rival;Cadmium;Rosendale,2018,3:08,75.024,edm,60
Solo (feat. Demi Lovato),Clean Bandit;Demi Lovato,2018,3:42,104.966,edm,66
When I Grow Up (feat. Wiz Khalifa),Dimitri Vegas & Like Mike;Dimitri Vegas;Wiz Khalifa,2018,3:15,80.997,edm,55
Alfazema,BaianaSystem;Nação Zumbi,2018,3:19,129.996,afrobeat,32
ショパンの嘘つき,Nogizaka46,2018,4:08,124.867,j-idol,30
BLOSSOM,Aries,2018,2:07,82.987,sad,54
「部活中に目が合うなって思ってたんだ」,=LOVE,2018,4:43,159.022,j-idol,33
Die Trying,Digital Punk,2018,3:52,154.928,hardstyle,57
10 Minute Loopable Heavy Rain,Rain Sounds;Spa & Spa;Nature Sounds Nature Music,2018,9:51,93.952,sleep,32
Somebody,The Chainsmokers;Drew Love,2018,3:41,203.443,edm,62
BOOM,Tiësto;Sevenn;Gucci Mane,2018,2:59,123.035,edm,69
アイカツハッピーエンド,=LOVE,2018,4:22,167.171,j-idol,32
I'm out,Keyakizaka46,2018,3:54,120.986,j-idol,34
Symphony,Sick Individuals;Nevve,2018,3:22,127.82,progressive-house,45
Warrior,Hopex,2018,2:51,139.924,turkish,51
Beni Uğurla,Emir Can İğrek,2018,4:35,176.046,turkish,44
Seasons,Rival;Cadmium;Harley Bird,2018,4:08,144.907,edm,58
HighSchool,ION LIL GUT,2018,2:03,86.018,sad,57
Moonlight Shawty,Fatboibari;Shiloh,2018,2:47,106.04,chill,71
love,lofi.samurai,2018,1:21,133.234,chill,66
Oblivion,Rufi-O;Lily Potter,2018,2:32,113.032,chill,66
Relax,Meeresrauschen,2018,2:00,60.837,sleep,32
Chillout,Meeresrauschen,2018,2:15,107.373,sleep,32
United,Armin van Buuren;Vini Vici;Alok;Zafrir,2018,3:37,138.073,progressive-house,50
EPIC,Tokyo Machine,2018,3:38,128.024,j-dance,46
Is It Too Late for Me,Beowülf,2018,1:57,113.982,sad,54
A Love Letter to You,SHRK;Shiloh Dynasty,2018,2:11,115.088,sad,54
Cabelo Raspadinho - Ao Vivo,Bell Marques,2018,3:04,178.081,forro,42
"This Is Me - Alan Walker Relift; from ""The Greatest Showman""",Keala Settle;The Greatest Showman Ensemble;Alan Walker,2018,3:35,95.331,show-tunes,48
On My Own,Darci,2018,2:51,130.007,soul,77
Mama (feat. Ellie Goulding),Clean Bandit;Ellie Goulding,2018,3:09,102.046,funk,56
"20 Questions - From ""Bergman’s Reliquary""",Veronica Maggio,2018,3:40,110.002,swedish,35
Forever,CHVRCHES,2018,3:44,151.993,synth-pop,47
Tin Pan Boy,YUNGBLUD,2018,3:11,184.092,british,33
A Grave Mistake,Ice Nine Kills,2018,3:04,175.088,metalcore,64
Phantom,Dimitri Vangelis & Wyman,2018,4:02,127.996,progressive-house,51
Qual É a do Amor,João Gustavo e Murilo;Analaga;Atitude 67,2018,2:43,84.056,forro,43
FLY,Tokyo Machine,2018,3:17,128.019,j-dance,41
Sleepsong,Secret Garden;Fionnuala Gill,2018,4:52,171.59,new-age,42
"I Fell in Love, Im Sorry",SHRK;Shiloh Dynasty,2018,2:02,105.116,sad,53
To the Girl With Red Converse,Jackie Xan,2018,2:23,112.934,sad,56
i'm not perfect,Aidan;Shiloh,2018,2:08,105.1,sad,49
Tapf Naar Tapf - Hoempa Mix,Immer Hansi,2018,2:59,130.036,hardstyle,32
Multifunctioneel - Official HockeyLoverz Party Anthem 2018,Gekkenhuys;Nigel Sean,2018,3:19,165.037,hardstyle,35
000000,A.CHAL,2018,2:45,190.011,soul,61
A Dream Is a Wish Your Heart Makes,Disney Peaceful Piano;Disney,2018,2:28,80.243,disney,60
Once Upon a Dream,Disney Peaceful Piano;Disney,2018,3:17,70.784,disney,59
Mooi Wark - Zo geil as een bossie siepels (Beatcrooks Happy Høken RMX),Beatcrooks,2018,3:16,167.975,hardstyle,34
Waste It On Me,Steve Aoki;BTS,2018,3:12,96.097,edm,59
Hugging You,Tom Rosenthal,2018,2:51,106.105,british,49
How Have You Been?,Tom Rosenthal,2018,2:48,72.957,british,54
Let You Love Me,Rita Ora,2018,3:10,191.618,edm,56
Next To Me (feat. Tina Stachowiak),Axel Johansson;Tina Stachowiak,2018,2:59,176.024,edm,55
Renkli Rüyalar Oteli,Teoman,2018,4:22,99.922,turkish,44
催眠術,QUEEN BEE,2018,3:42,99.981,j-dance,48
Twilight Zone - Edit,D-Block & S-te-Fan;Ghost Stories,2018,3:12,150.292,hardstyle,52
Find Your Inner Ghoul,Cast - Vampirina,2018,1:05,132.005,disney,45
Romance Garbage,Fatboibari,2018,2:02,144.96,sad,60
You're so Unfair,SHRK;Shiloh Dynasty,2018,2:19,171.991,sad,52
Diamond Body,Mavado;Stefflon Don,2018,3:32,102.884,j-dance,45
There's No Ending,RUANN,2018,3:30,133.978,j-dance,39
With You,Fetty Wap;KDL,2018,3:44,140.084,j-dance,35
Broke,Samm Henshaw,2018,3:27,89.984,british,60
Stairs and Rooftops,Lorne Balfe,2018,6:00,154.976,british,37
THE ONE YOU LOVED,The Plot In You,2018,3:25,99.891,metalcore,54
Over It,Bullet For My Valentine,2018,3:47,97.625,metalcore,55
The Time Is Now,Atreyu,2018,3:19,165.02,metalcore,61
Waste It On Me,Steve Aoki;BTS,2018,3:12,96.097,edm,63
Siyah,Sehabe;Şanışer,2018,4:12,171.87,turkish,43
Kid Goku,Mishaal;Masked Man,2018,2:15,92.807,sad,55
One Dance,SHRK;Shiloh Dynasty,2018,2:27,82.58,sad,52
Song In My Soul,Phil Wickham,2018,3:51,77.442,world-music,41
Hold Her,for KING & COUNTRY,2018,4:04,80.086,world-music,53
Run Free - Alex Grey Remix,Deep Chills;IVIE;Alex Grey,2018,2:39,200.042,deep-house,38
Polaroid,Jonas Blue;Liam Payne;Lennon Stella,2018,3:13,114.043,edm,67
Silence,Popcaan,2018,3:35,93.872,j-dance,56
Indian Girl,Charly Black,2018,3:24,102.014,j-dance,38
Juggernaut,Alkaline,2018,3:00,101.04,j-dance,43
I'm Not Enough and I'm Sorry,Teqkoi;Snøw,2018,2:00,143.96,chill,63
I Promised,KAYDEN,2018,3:55,110.075,sad,43
The Story of the Paper Boy,Powfu,2018,3:16,100.024,sad,45
Your Love Makes Me Depressed,CORBAL;Shiloh Dynasty;itssvd,2018,1:30,180.021,sad,53
Tried to Be Patient with You,CORBAL;Shiloh Dynasty;itssvd,2018,1:18,109.649,sad,53
I Miss You,SHRK;Shiloh Dynasty,2018,2:10,130.17,sad,54
I'll Bite Your Soul,SHRK;Shiloh Dynasty,2018,2:03,101.966,chill,69
Sou Vaqueiro Nordestino,Brasas do Forró,2018,1:33,131.888,forro,42
Superman,Coone;Jelle van Dael,2018,3:42,149.896,hardstyle,50
Fotos e Lembranças,Silvanno Salles,2018,3:02,139.007,forro,42
Imagine,Bass Modulators,2018,4:04,150.082,hardstyle,52
Our Church,Headhunterz;Sub Zero Project,2018,4:28,150.001,hardstyle,58
Warrior - Extended Version,Mark With a K;Robert Falcon,2018,3:38,155.021,hardstyle,51
Heb Je Even Voor Mij,DJ Maurice;Jelle B.,2018,2:48,147.18,hardstyle,32
Ieder Weekend (Sorry Ma),Zanger Kafke,2018,3:26,148.035,hardstyle,30
Dos Locos (Tontos e Loucos) / Novo Namorado,Solange Almeida,2018,2:58,177.785,forro,43
Tar det på krita,Tjuvjakt;Thomas Stenström,2018,3:24,120.028,swedish,34
Betty Cooper,80purppp,2018,1:55,106.078,sad,58
Ocean (feat. Khalid),Martin Garrix;Khalid,2018,3:36,139.912,edm,69
Neverland,KSHMR;7 Skies,2018,3:09,137.993,progressive-house,52
Sacrifice (feat. Jessie Reyez),Black Atlass;Jessie Reyez,2018,3:29,126.671,soul,65
Jind Mahi,Diljit Dosanjh,2018,2:55,139.924,pop-film,58
100% Alle Bleumkes Kepot Garantie,Szeukers,2018,2:29,179.093,hardstyle,31
Dia Quente,Rodolfo Abrantes,2018,5:01,143.924,brazil,45
Sou Eu,Fabiana Anastácio,2018,4:50,127.946,brazil,44
Can't Keep Me Down,Murdock;Shystie;Sena Dagadu,2018,3:10,173.988,drum-and-bass,30
"The Island, Pt. 1 (Dawn) - Skrillex Remix",Pendulum;Skrillex,2018,3:29,75.028,drum-and-bass,50
Desire (with Dimension),Sub Focus;Dimension,2018,3:35,173.898,drum-and-bass,63
Turn off the Lights - Cages Remix,Chris Lake;Alexis Roberts;Cages,2018,3:28,125.004,deep-house,62
All Alone,Hogland,2018,3:23,184.069,deep-house,47
HALF,QUEEN BEE,2018,3:58,105.982,j-dance,45
I Wouldn't Know Any Better Than You,Gentle Bones,2018,2:31,139.99,chill,62
Scars,Kochetkovv,2018,1:20,119.024,chill,61
People Change,Mipso,2018,3:32,79.204,bluegrass,64
ONE LAST TIME,The Plot In You,2018,3:19,120.01,metalcore,49
Allı Turnam,Bağzıları,2018,3:37,156.013,turkish,43
Dreamer,Martin Garrix;Mike Yung,2018,3:13,105.0,progressive-house,49
Arcade Mammoth,Dimitri Vegas & Like Mike;W&W;MOGUAI,2018,4:15,127.964,progressive-house,50
Addicted,Mishaal;Teqkoi;Ondi Vil,2018,2:00,105.909,sad,51
Maturidade (feat. Matheus & Kauan),Avine Vinny;Matheus & Kauan,2018,3:14,148.007,forro,43
JAJAJA,Plastilina Mosh,2018,3:11,122.757,afrobeat,32
Saudades Do Tempo - Acústico / Ao Vivo,Maneva,2018,3:08,132.889,brazil,44
Be Still - Live,Hillsong Worship,2018,8:07,148.738,world-music,49
New Wine - Live,Hillsong Worship;Brooke Ligertwood,2018,8:10,140.055,world-music,52
"God, You’re So Good - Live",Passion;Kristian Stanfill;Melodie Malone,2018,7:06,139.635,world-music,50
Bring Me To Life,Da Tweekaz;HALIENE,2018,3:53,150.036,hardstyle,52
Heartbreak,SadBoyProlific;Kuzu Mellow,2018,3:25,139.943,sad,52
In My Mind,Dynoro;Gigi D'Agostino,2018,3:04,125.905,edm,79
Tie Me Down (with Elley Duhé),Gryffin;Elley Duhé,2018,3:38,98.932,edm,65
Stranger Things (feat. OneRepublic) - Alan Walker Remix,Kygo;OneRepublic;Alan Walker,2018,2:58,106.947,edm,63
Soulfly XI,Soulfly,2018,3:25,160.245,industrial,41
Death Grips Is Online,Death Grips,2018,3:31,146.392,industrial,48
Explica Esse Rolê - Ao Vivo,Lucca e Mateus,2018,3:09,125.098,sertanejo,45
Exclusividade - Ao Vivo,Matheus & Kauan,2018,3:13,94.69,sertanejo,44
Renovo,Sarah Farias,2018,5:48,140.122,brazil,44
Eu Vou Crer em Ti,Frei Gilson,2018,7:35,135.978,brazil,44
Vaaram - First Look Somavaaram,Nakash Aziz,2018,3:55,81.795,pop-film,57
Sinfonia,Mark Sixma,2018,2:53,129.964,progressive-house,50
All Is Well,Austin Basham,2018,4:16,155.69,acoustic,60
Asi,Ceg,2018,2:30,119.934,turkish,43
Yanıma Gelmesinler,Şanışer,2018,3:19,99.957,turkish,44
Stand In Your Love (Radio Version),Bethel Music;Josh Baldwin,2018,3:41,144.518,ambient,57
God So Loved - Live,Hillsong Worship,2018,4:31,138.932,world-music,49
Burn The Ships,for KING & COUNTRY,2018,4:36,93.57,world-music,60
Through The Night,KELTEK,2018,2:46,150.029,hardstyle,56
Won't,Darci,2018,3:06,107.964,soul,58
Rescue,Lauren Daigle,2018,3:35,92.935,alt-rock,69
Nothing Like The Oldschool,D-Sturb;Sefa,2018,3:56,200.07,hardstyle,56
Far From Home (The Raven),Sam Tinnesz,2018,4:24,187.15,blues,52
Talking to Nature (Live at Mandali),Shastro,2018,8:32,73.398,new-age,37
Creep On Me,GASHI;French Montana;DJ Snake,2018,3:14,134.598,soul,58
Stay - Maduk Remix,Delta Heavy;Dirty Audio;Holly;Maduk,2018,3:43,175.899,drum-and-bass,50
Amor Maior,Jota Quest;Jão,2018,3:17,139.952,brazil,45
Put Your Hands Together,Toneshifterz;Audiotricz,2018,3:15,74.986,hardstyle,40
Escape,Neolux,2018,4:17,150.029,hardstyle,39
Bitter Leaf,LANKS,2018,3:10,144.955,soul,47
Anywhere,Sigma;Louis III,2018,3:25,120.026,drum-and-bass,52
New Wine,Hillsong Worship,2018,4:02,140.046,world-music,48
Is He Worthy?,Chris Tomlin,2018,4:31,145.811,world-music,54
re:member,Ólafur Arnalds,2018,6:04,140.037,ambient,51
1234,Emigrate;Benjamin Kowalewicz,2018,3:22,95.0,industrial,55
Runaway,Dream on Dreamer,2018,3:38,172.005,metalcore,55
Sick Boy,The Chainsmokers,2018,3:13,89.996,edm,69
End Of The Night,Danny Avila,2018,3:25,99.97,edm,57
Hope,The Chainsmokers;Winona Oak,2018,3:00,104.941,edm,65
Dreams pt. II,Sara Skinner;Lost Sky,2018,3:35,144.961,edm,63
It Won't Hurt,Kochetkovv,2018,2:14,113.944,chill,58
Whine up Fimi,Charly Black;Chris Martin,2018,3:32,94.936,dancehall,44
Options,NSG;Tion Wayne,2018,4:00,101.995,dancehall,59
Deus Escrevendo,Samuel Mariano,2018,6:11,133.948,brazil,43
Dilbar,Neha Kakkar;Dhvani Bhanushali;Ikka,2018,3:04,104.054,pop-film,58
let me hold you,lofi.samurai;Insowmya,2018,1:25,69.527,chill,65
Where Have You Gone (Anywhere),Lucas & Steve,2018,2:38,124.071,progressive-house,55
Waiting For Tomorrow (feat. Mike Shinoda),Martin Garrix;Pierce Fulton;Mike Shinoda,2018,4:07,128.015,progressive-house,47
Make Me Yours,Borgeous;Zack Martino,2018,3:15,127.904,progressive-house,47
Hereafter,Architects,2018,4:15,121.018,metalcore,55
Royal Beggars,Architects,2018,4:01,178.111,metalcore,52
Prey,Parkway Drive,2018,4:15,99.731,metalcore,61
Kill Somebody,YUNGBLUD,2018,3:07,148.066,british,55
My Favourite Clothes,RINI,2018,4:17,119.924,chill,70
We All Get Lonely,Trampled by Turtles,2018,3:58,127.964,bluegrass,34
Real Nega,JPEGMAFIA,2018,2:30,140.065,industrial,47
Ruin My Life - Steve James Remix,Zara Larsson;Steve James,2018,2:57,123.952,swedish,55
Deixa Eu te Chamar de Meu Amor,Dodô Pressão,2018,2:22,153.889,forro,42
Imagination,CORBAL;Shiloh Dynasty;Patient Zero,2018,1:44,109.975,chill,66
Abrázame,Asdrubar,2018,3:53,195.907,salsa,38
I Cannot Fucking Wait Til Morrissey Dies,JPEGMAFIA,2018,1:26,140.092,industrial,51
Alap in Hamsadhwani - Live,Shastro,2018,8:28,87.168,new-age,37
Lotus,Secret Garden,2018,4:35,81.013,new-age,41
"For the Love of a Princess / Hymn to the Sea / Wallace Courts Murron (Music from the Original Motion Pictures ""Braveheart"" and ""Titanic"")",Jacob's Piano,2018,6:27,65.502,new-age,45
You Are the Reason - Instrumental,Laura Sullivan,2018,3:29,168.215,new-age,54
Mordeu o Arame,Pedro Sanchez e Thiago,2018,2:42,163.739,sertanejo,45
Voyager,Dimatik,2018,3:56,140.026,hardstyle,35
Something Isn't Right With Us,VAL,2018,2:31,89.949,chill,55
Jägermeister,Da Tweekaz,2018,3:39,150.007,hardstyle,55
Shock Therapy - Rising Altitude Mix,Splinta;Rising Altitude,2018,3:30,141.98,hardstyle,43
Long Way Down,Joshua Hyslop,2018,4:17,125.062,acoustic,60
Marigold,Phillip LaRue,2018,2:52,166.035,acoustic,53
Yes I Will,Vertical Worship,2018,3:54,75.024,world-music,64
Wake Me Up,Roses & Frey,2018,3:16,125.981,acoustic,58
Julius,BK;El Lif Beatz,2018,4:11,129.794,brazil,44
Control,Unknown Brain;Jex;Rival,2018,2:46,99.743,edm,64
Walk Thru Fire,Vicetone,2018,3:14,116.028,edm,65
Bombs Away (Intro),Mark With a K,2018,1:26,94.049,hardstyle,46
Song From A Secret Garden - Piano Solo Version,Secret Garden,2018,2:04,114.713,new-age,53
Want You,Kanine,2018,4:07,174.976,drum-and-bass,57
What A Beautiful Name / Agnus Dei - Medley,Travis Cottrell;Lily Cottrell,2018,6:39,136.046,world-music,56
Bella Ciao,Gunz For Hire,2018,3:18,77.411,hardstyle,52
Euphoria,Wasted Penguinz,2018,4:31,75.092,hardstyle,33
Soft Night,Elskavon,2018,2:35,73.601,ambient,51
Tieduprightnow,Parcels,2018,4:09,102.025,soul,70
disappear,demxntia,2018,1:49,140.575,chill,61
Okinawa,92914,2018,5:48,147.854,chill,61
Thug Tears,JPEGMAFIA,2018,3:18,138.964,industrial,50
Puff Daddy,JPEGMAFIA;Kenny Beats,2018,2:07,135.754,industrial,50
Tu Luz Vive En Mi,Shamanes Crew;DJ Acres,2018,3:54,94.991,dancehall,33
Canzoni preferite,Yugo Kanno,2018,2:24,106.961,anime,59
Faded,Ooyy,2018,3:10,147.935,swedish,40
The Kick,Maurice West,2018,2:56,128.075,progressive-house,52
Nemesis,Ryllz,2018,2:40,104.913,edm,63
High On Life (feat. Bonn),Martin Garrix;Bonn,2018,3:50,128.038,edm,71
Hopeless,Always Never,2018,2:36,126.093,soul,54
Lil Boat,88GLAM,2018,3:00,150.021,soul,63
Casal Arrumado,Lucas Reis & Thácio,2018,2:46,133.929,sertanejo,44
You Can't Control My Heart,Shiloh Dynasty;Timmies,2018,2:28,109.918,chill,55
Keep You Safe,SHRK;Shiloh Dynasty,2018,2:16,109.996,chill,63
Dunya,General Knas,2018,3:43,168.025,dancehall,33
Love Alone,Mokita,2018,3:05,90.024,chill,53
Conteo Regresivo,Gilberto Santa Rosa,2018,4:27,163.948,salsa,38
Solo (feat. Demi Lovato),Clean Bandit;Demi Lovato,2018,3:42,105.005,edm,71
Why Am I Like This?,The Word Alive,2018,3:13,175.103,metalcore,54
Rooftops,Marshmello,2018,2:57,141.988,progressive-house,50
Light It Up,Robin Hustin;TobiMorrow;Jex,2018,3:05,128.028,edm,64
Bara Du,Kasbo,2018,2:33,135.028,swedish,53
count on,Shallou;Colin,2018,3:26,116.079,soul,54
Perfect Strangers,Jonas Blue;JP Cooper,2018,3:16,117.965,dance,76
"G Minor Bach (From ""Piano Tiles 2"")",Jacob's Piano,2018,3:20,83.947,new-age,50
Rain God,Dawn Wall,2018,4:27,175.055,drum-and-bass,48
"Big Hearts (feat. Stargate, KYLE)",Netsky;Stargate;KYLE,2018,3:21,112.02,drum-and-bass,35
If We Ever - Unglued Remix,High Contrast;Unglued,2018,5:17,173.007,drum-and-bass,57
Wading Through The Crowds,Makoto;Karina Ramage,2018,4:35,174.054,drum-and-bass,34
Cool Again,Shoffy,2018,3:11,90.077,chill,59
in your arms,Saib,2018,4:37,142.912,chill,54
Voodoo,NYXX;Aesthetic Perfection,2018,4:19,99.978,industrial,52
Losing My Life,Falling In Reverse,2018,4:59,160.031,metalcore,57
Losing My Mind,Falling In Reverse,2018,4:17,148.0,metalcore,54
カーストルーム,ZAQ,2018,4:25,156.046,anime,54
Shen Yeng Anthem,Shenseea,2018,2:21,105.739,dancehall,62
Let Him Go,Ayo Jay,2018,3:53,96.024,dancehall,50
Profil,De Vet Du,2018,3:34,130.016,swedish,35
Akatsuki no Requiem,Linked Horizon,2018,4:00,136.901,anime,53
